who,date,migrt,chess_x,chess_y
17368238,20191101,20190726,143,83
17368238,20190301,20190726,125,83
17368238,20190701,20190726,125,83
17368238,20190101,20190726,125,83
17368238,20190501,20190726,125,82
17368238,20190901,20190726,143,83
17374454,20190301,20190615,37,83
17374454,20190701,20190615,48,61
17374454,20191101,20190615,47,61
17374454,20190101,20190615,37,82
17374454,20190901,20190615,48,61
17374454,20190501,20190615,37,83
17374454,20191001,20190615,47,62
17374454,20190201,20190615,37,82
17374454,20190601,20190615,37,83
17374454,20191201,20190615,47,62
17374454,20190801,20190615,48,61
17374454,20190401,20190615,37,82
17391798,20190901,20190720,111,83
17391798,20190501,20190720,128,75
17391798,20190101,20190720,127,75
17391798,20190601,20190720,128,75
17391798,20190201,20190720,128,75
17391798,20191001,20190720,112,84
17391798,20190401,20190720,128,75
17391798,20191201,20190720,111,83
17391798,20190801,20190720,111,83
17391798,20191101,20190720,111,82
17391798,20190701,20190720,128,75
17391798,20190301,20190720,128,76
17392266,20190501,20190808,106,97
17392266,20190701,20190808,106,96
17392266,20190301,20190808,73,84
17392266,20191101,20190808,131,80
17392266,20190401,20190808,106,97
17392266,20190801,20190808,131,79
17392266,20190601,20190808,106,96
17392266,20191001,20190808,131,76
17392266,20191201,20190808,131,80
17392266,20190901,20190808,131,79
17409280,20190401,20190601,123,54
17409280,20191201,20190601,70,29
17409280,20190801,20190601,70,30
17409280,20190601,20190601,120,54
17409280,20191001,20190601,69,30
17409280,20190201,20190601,121,54
17409280,20190501,20190601,120,54
17409280,20190901,20190601,70,29
17409280,20191101,20190601,70,29
17409280,20190701,20190601,71,31
17409280,20190301,20190601,120,54
17409280,20190101,20190601,120,54
17426814,20190601,20190801,126,60
17426814,20191201,20190801,57,148
17426814,20190401,20190801,125,58
17426814,20190801,20190801,57,147
17426814,20191101,20190801,57,147
17426814,20190701,20190801,125,60
17426814,20190301,20190801,125,58
17426814,20190501,20190801,125,58
17426814,20190901,20190801,58,148
17426814,20190101,20190801,125,58
17426814,20190201,20190801,125,58
17426814,20191001,20190801,57,147
17434280,20190501,20190715,192,80
17434280,20190901,20190715,187,103
17434280,20190801,20190715,187,103
17434280,20190401,20190715,191,81
17434280,20191201,20190715,187,103
17434280,20190201,20190715,191,82
17434280,20190601,20190715,192,80
17434280,20191001,20190715,187,103
17434280,20190701,20190715,187,103
17434280,20190301,20190715,191,80
17434280,20191101,20190715,187,102
17434280,20190101,20190715,192,81
17435220,20190401,20190721,68,90
17435220,20190801,20190721,181,94
17435220,20190501,20190721,69,91
17435220,20190901,20190721,181,94
17435220,20190101,20190721,68,91
17435220,20191101,20190721,181,94
17435220,20190701,20190721,67,92
17435220,20190301,20190721,68,90
17435220,20190601,20190721,68,91
17435220,20190201,20190721,67,90
17435220,20191001,20190721,181,94
17435220,20191201,20190721,181,94
17436664,20190101,20190731,128,44
17436664,20190901,20190731,94,53
17436664,20190501,20190731,127,44
17436664,20190601,20190731,127,44
17436664,20190201,20190731,127,43
17436664,20191101,20190731,90,53
17436664,20190701,20190731,127,44
17436664,20191001,20190731,94,52
17436664,20190301,20190731,127,43
17436664,20190401,20190731,127,44
17436664,20190801,20190731,96,51
17436664,20191201,20190731,92,53
17448542,20191101,20190601,51,66
17448542,20190301,20190601,157,53
17448542,20190801,20190601,52,66
17448542,20191201,20190601,50,66
17448542,20190401,20190601,157,53
17448542,20190201,20190601,158,54
17448542,20191001,20190601,51,66
17448542,20190601,20190601,50,67
17448542,20190101,20190601,159,54
17448542,20190501,20190601,157,52
17448542,20190901,20190601,50,66
17448542,20190701,20190601,52,66
17449634,20190501,20190801,140,47
17449634,20190101,20190801,141,47
17449634,20190901,20190801,108,50
17449634,20191001,20190801,105,51
17449634,20190201,20190801,140,47
17449634,20190601,20190801,140,47
17449634,20190801,20190801,108,50
17449634,20190401,20190801,141,47
17449634,20191201,20190801,107,49
17449634,20190301,20190801,140,47
17449634,20191101,20190801,108,50
17449634,20190701,20190801,140,47
17459106,20191001,20190801,62,54
17459106,20190201,20190801,45,53
17459106,20190401,20190801,45,53
17459106,20190801,20190801,62,54
17459106,20191201,20190801,62,54
17459106,20191101,20190801,62,54
17459106,20190301,20190801,45,53
17459106,20190701,20190801,45,54
17459106,20190901,20190801,62,54
17459106,20190501,20190801,45,53
17459106,20190101,20190801,46,53
17459106,20190601,20190801,45,53
17470392,20190201,20190717,119,45
17470392,20191001,20190717,144,54
17470392,20190901,20190717,144,55
17470392,20190501,20190717,120,44
17470392,20190101,20190717,119,44
17470392,20190301,20190717,120,45
17470392,20190601,20190717,119,43
17470392,20190801,20190717,144,55
17470392,20190401,20190717,121,43
17470392,20191201,20190717,144,57
17470392,20190701,20190717,144,55
17470392,20191101,20190717,144,57
17481688,20190501,20190712,87,44
17481688,20190901,20190712,46,57
17481688,20190401,20190712,87,44
17481688,20190801,20190712,46,57
17481688,20191201,20190712,46,56
17481688,20190701,20190712,87,44
17481688,20190301,20190712,87,44
17481688,20190601,20190712,87,44
17481688,20191101,20190712,46,56
17481688,20190201,20190712,87,43
17481688,20190101,20190712,87,44
17481688,20191001,20190712,46,56
17503330,20190101,20190801,30,108
17503330,20190501,20190801,32,114
17503330,20190901,20190801,29,92
17503330,20191101,20190801,28,91
17503330,20190701,20190801,31,112
17503330,20190301,20190801,31,109
17503330,20191201,20190801,28,92
17503330,20190801,20190801,29,93
17503330,20190401,20190801,31,107
17503330,20191001,20190801,29,90
17503330,20190201,20190801,29,108
17503330,20190601,20190801,32,114
17513568,20190201,20190803,86,63
17513568,20190901,20190803,25,122
17513568,20190501,20190803,85,63
17513568,20190101,20190803,86,63
17513568,20190301,20190803,85,63
17513568,20191101,20190803,25,124
17513568,20190701,20190803,86,63
17513568,20190801,20190803,25,122
17513568,20190401,20190803,86,64
17513568,20191201,20190803,25,122
17513568,20190601,20190803,85,64
17513568,20191001,20190803,25,123
17540884,20190101,20190816,135,43
17540884,20190901,20190816,149,48
17540884,20190501,20190816,134,43
17540884,20190801,20190816,147,48
17540884,20191201,20190816,145,48
17540884,20190401,20190816,135,44
17540884,20190601,20190816,134,43
17540884,20190201,20190816,135,43
17540884,20190301,20190816,135,43
17540884,20190701,20190816,134,43
17540884,20191101,20190816,145,48
17540884,20191001,20190816,145,47
17562572,20190301,20190707,138,48
17562572,20190901,20190707,117,32
17562572,20190501,20190707,138,48
17562572,20190101,20190707,139,48
17562572,20191001,20190707,117,32
17562572,20190601,20190707,139,48
17562572,20190201,20190707,138,48
17562572,20190401,20190707,138,49
17562572,20190801,20190707,118,33
17562572,20191201,20190707,117,32
17562572,20190701,20190707,117,33
17562572,20191101,20190707,118,32
17563334,20191001,20190623,119,77
17563334,20190601,20190623,59,51
17563334,20190101,20190623,59,51
17563334,20190501,20190623,58,51
17563334,20191201,20190623,119,78
17563334,20190401,20190623,59,51
17563334,20190801,20190623,119,77
17563334,20190301,20190623,59,51
17563334,20190701,20190623,119,77
17563334,20191101,20190623,119,79
17563334,20190901,20190623,118,77
17563334,20190201,20190623,59,51
17564844,20190801,20190612,201,113
17564844,20191201,20190612,199,114
17564844,20190601,20190612,33,113
17564844,20191001,20190612,199,114
17564844,20190201,20190612,36,115
17564844,20190301,20190612,35,114
17564844,20190701,20190612,201,114
17564844,20191101,20190612,200,114
17564844,20190401,20190612,35,115
17564844,20190501,20190612,33,113
17564844,20190101,20190612,35,114
17564844,20190901,20190612,200,113
17577156,20191101,20190520,148,75
17577156,20190301,20190520,105,85
17577156,20190101,20190520,106,84
17577156,20190901,20190520,149,75
17577156,20190501,20190520,105,85
17577156,20191001,20190520,149,75
17577156,20190601,20190520,148,74
17577156,20190201,20190520,105,85
17577156,20191201,20190520,148,75
17577156,20190801,20190520,148,75
17577156,20190401,20190520,105,85
17577156,20190701,20190520,148,75
17585148,20190201,20190801,65,123
17585148,20191001,20190801,68,143
17585148,20190601,20190801,66,123
17585148,20190501,20190801,66,123
17585148,20190801,20190801,67,142
17585148,20191201,20190801,68,141
17585148,20190401,20190801,65,123
17585148,20190901,20190801,67,142
17585148,20190101,20190801,66,123
17585148,20190701,20190801,65,123
17585148,20191101,20190801,68,142
17585148,20190301,20190801,66,123
17592234,20191001,20190601,26,95
17592234,20190101,20190601,31,108
17592234,20190501,20190601,31,112
17592234,20190901,20190601,26,95
17592234,20191101,20190601,28,91
17592234,20190701,20190601,25,96
17592234,20190201,20190601,30,108
17592234,20190301,20190601,30,112
17592234,20191201,20190601,28,92
17592234,20190801,20190601,28,93
17592234,20190401,20190601,30,110
17592234,20190601,20190601,25,96
17624428,20191101,20190609,245,106
17624428,20190701,20190609,243,106
17624428,20190301,20190609,66,55
17624428,20191201,20190609,245,106
17624428,20190401,20190609,66,55
17624428,20190801,20190609,246,107
17624428,20190501,20190609,67,56
17624428,20191001,20190609,246,107
17624428,20190101,20190609,67,54
17624428,20190601,20190609,243,105
17624428,20190201,20190609,67,55
17624428,20190901,20190609,246,107
17626136,20190301,20190822,35,75
17626136,20191001,20190822,36,111
17626136,20190601,20190822,34,75
17626136,20190201,20190822,35,75
17626136,20190901,20190822,36,111
17626136,20190101,20190822,34,75
17626136,20190501,20190822,34,75
17626136,20190701,20190822,34,75
17626136,20191201,20190822,37,110
17626136,20190801,20190822,36,111
17626136,20190401,20190822,34,76
17626136,20191101,20190822,37,109
17634234,20190401,20190603,66,32
17634234,20190901,20190603,47,57
17634234,20190101,20190603,67,32
17634234,20190501,20190603,66,32
17634234,20190301,20190603,66,32
17634234,20190701,20190603,49,59
17634234,20191101,20190603,48,59
17634234,20190801,20190603,50,59
17634234,20191001,20190603,49,61
17634234,20190601,20190603,48,56
17634234,20190201,20190603,66,32
17634234,20191201,20190603,47,58
17648414,20190701,20190603,128,94
17648414,20190301,20190603,74,55
17648414,20190101,20190603,74,55
17648414,20190501,20190603,74,53
17648414,20190901,20190603,124,92
17648414,20191001,20190603,123,94
17648414,20190601,20190603,128,94
17648414,20191101,20190603,124,92
17648414,20190201,20190603,74,55
17648414,20191201,20190603,124,92
17648414,20190801,20190603,127,94
17648414,20190401,20190603,74,55
17656322,20191201,20190825,44,84
17656322,20190401,20190825,50,54
17656322,20190501,20190825,50,55
17656322,20190101,20190825,50,54
17656322,20190901,20190825,42,84
17656322,20190301,20190825,50,55
17656322,20190701,20190825,50,54
17656322,20191101,20190825,44,83
17656322,20190801,20190825,42,84
17656322,20190601,20190825,50,54
17656322,20190201,20190825,50,54
17656322,20191001,20190825,44,84
17667678,20191101,20190603,99,66
17667678,20190301,20190603,85,64
17667678,20190701,20190603,98,67
17667678,20190401,20190603,84,66
17667678,20190801,20190603,99,66
17667678,20191201,20190603,97,67
17667678,20190201,20190603,87,64
17667678,20191001,20190603,97,67
17667678,20190601,20190603,82,66
17667678,20190101,20190603,86,63
17667678,20190501,20190603,84,65
17667678,20190901,20190603,98,67
17668884,20190201,20190801,88,63
17668884,20190601,20190801,87,62
17668884,20191001,20190801,209,127
17668884,20190401,20190801,87,62
17668884,20190801,20190801,209,127
17668884,20191201,20190801,209,127
17668884,20190301,20190801,88,63
17668884,20190701,20190801,87,62
17668884,20191101,20190801,209,127
17668884,20190101,20190801,87,63
17668884,20190501,20190801,88,62
17668884,20190901,20190801,209,127
17669488,20190101,20190601,160,75
17669488,20190901,20190601,150,51
17669488,20190501,20190601,160,75
17669488,20190301,20190601,160,75
17669488,20190701,20190601,150,51
17669488,20190201,20190601,160,76
17669488,20190601,20190601,150,51
17669488,20191101,20190601,150,51
17669488,20191001,20190601,150,51
17669488,20191201,20190601,150,51
17669488,20190401,20190601,160,75
17669488,20190801,20190601,150,51
17674002,20190301,20190803,145,42
17674002,20191201,20190803,216,111
17674002,20190801,20190803,215,108
17674002,20190401,20190803,145,42
17674002,20191001,20190803,211,111
17674002,20190601,20190803,144,43
17674002,20190201,20190803,145,43
17674002,20190501,20190803,145,43
17674002,20190901,20190803,216,111
17674002,20190101,20190803,146,42
17674002,20190701,20190803,145,43
17674002,20191101,20190803,216,110
17674770,20190901,20190727,32,86
17674770,20190501,20190727,107,84
17674770,20190101,20190727,106,83
17674770,20190201,20190727,107,84
17674770,20191001,20190727,34,80
17674770,20190601,20190727,107,84
17674770,20190401,20190727,107,84
17674770,20190801,20190727,32,85
17674770,20191201,20190727,33,84
17674770,20190301,20190727,107,84
17674770,20190701,20190727,108,84
17674770,20191101,20190727,33,82
17697332,20190301,20190808,71,129
17697332,20190401,20190808,71,130
17697332,20190801,20190808,81,147
17697332,20190101,20190808,70,129
17697332,20190501,20190808,71,129
17697332,20190901,20190808,82,146
17697332,20190601,20190808,71,129
17697332,20191001,20190808,82,146
17697332,20190201,20190808,71,129
17697332,20190601,20190808,71,129
17697332,20191201,20190808,81,147
17697332,20191101,20190808,81,147
17697332,20190701,20190808,70,128
17705052,20190401,20190801,68,92
17705052,20190801,20190801,83,109
17705052,20191201,20190801,83,107
17705052,20190101,20190801,68,91
17705052,20190501,20190801,69,91
17705052,20190901,20190801,82,111
17705052,20190201,20190801,68,90
17705052,20191001,20190801,83,106
17705052,20190601,20190801,68,92
17705052,20190301,20190801,68,91
17705052,20191101,20190801,84,108
17705052,20190701,20190801,68,92
17710738,20190801,20190523,229,123
17710738,20191201,20190523,229,124
17710738,20190201,20190523,12,117
17710738,20191001,20190523,227,124
17710738,20190601,20190523,230,124
17710738,20191101,20190523,226,123
17710738,20190701,20190523,230,124
17710738,20190301,20190523,12,118
17710738,20190901,20190523,227,123
17710738,20190101,20190523,13,117
17710738,20190501,20190523,16,116
17710738,20190401,20190523,12,119
17710994,20190801,20190701,41,62
17710994,20190401,20190701,81,43
17710994,20191201,20190701,41,57
17710994,20190101,20190701,80,43
17710994,20190901,20190701,43,59
17710994,20190501,20190701,80,44
17710994,20190301,20190701,80,43
17710994,20190701,20190701,42,60
17710994,20191101,20190701,41,61
17710994,20190201,20190701,80,43
17710994,20190601,20190701,81,44
17710994,20191001,20190701,41,61
17712066,20190101,20190801,86,63
17712066,20190901,20190801,93,49
17712066,20190401,20190801,87,63
17712066,20190801,20190801,90,47
17712066,20191201,20190801,93,49
17712066,20190201,20190801,87,62
17712066,20191001,20190801,92,49
17712066,20190601,20190801,87,62
17712066,20190501,20190801,87,62
17712066,20191101,20190801,93,49
17712066,20190701,20190801,87,62
17712066,20190301,20190801,87,63
17739686,20190401,20190724,90,44
17739686,20191201,20190724,37,67
17739686,20190801,20190724,37,66
17739686,20190901,20190724,37,67
17739686,20190101,20190724,90,44
17739686,20190501,20190724,90,45
17739686,20190301,20190724,88,41
17739686,20190701,20190724,90,44
17739686,20191101,20190724,37,67
17739686,20191001,20190724,37,67
17739686,20190201,20190724,89,44
17739686,20190601,20190724,89,45
17743362,20190201,20190603,110,96
17743362,20191201,20190603,119,73
17743362,20190401,20190603,110,96
17743362,20190801,20190603,120,72
17743362,20191101,20190603,119,73
17743362,20190701,20190603,120,72
17743362,20190301,20190603,110,96
17743362,20190901,20190603,120,72
17743362,20190501,20190603,110,96
17743362,20190101,20190603,111,96
17743362,20190601,20190603,120,73
17743362,20191001,20190603,120,73
17750106,20190601,20190601,129,35
17750106,20190201,20190601,117,47
17750106,20191001,20190601,129,35
17750106,20191201,20190601,129,35
17750106,20190801,20190601,129,35
17750106,20190401,20190601,117,46
17750106,20190501,20190601,117,46
17750106,20190901,20190601,129,35
17750106,20191101,20190601,130,35
17750106,20190701,20190601,130,35
17750106,20190301,20190601,117,46
17750106,20190101,20190601,118,46
17760242,20191001,20190701,222,146
17760242,20190601,20190701,24,140
17760242,20190201,20190701,25,139
17760242,20191201,20190701,223,147
17760242,20190801,20190701,222,148
17760242,20190501,20190701,24,140
17760242,20190901,20190701,221,147
17760242,20190401,20190701,24,140
17760242,20190101,20190701,24,138
17760242,20190701,20190701,25,140
17760242,20191101,20190701,222,146
17760242,20190301,20190701,24,140
17775764,20190901,20190709,105,129
17775764,20190101,20190709,46,59
17775764,20190501,20190709,46,60
17775764,20191101,20190709,105,129
17775764,20190301,20190709,46,60
17775764,20190601,20190709,46,60
17775764,20191001,20190709,105,129
17775764,20190201,20190709,46,60
17775764,20190701,20190709,104,128
17775764,20190401,20190709,46,60
17775764,20190801,20190709,105,129
17775764,20191201,20190709,105,129
17793848,20190101,20190801,130,46
17793848,20190501,20190801,126,45
17793848,20190301,20190801,129,46
17793848,20190701,20190801,126,45
17793848,20191101,20190801,150,49
17793848,20190901,20190801,151,50
17793848,20191201,20190801,151,49
17793848,20190801,20190801,151,51
17793848,20190401,20190801,124,44
17793848,20190201,20190801,129,47
17793848,20190601,20190801,127,46
17793848,20191001,20190801,150,49
17794986,20190801,20190601,120,101
17794986,20191201,20190601,117,97
17794986,20191001,20190601,116,97
17794986,20190201,20190601,152,90
17794986,20190601,20190601,121,101
17794986,20190701,20190601,121,101
17794986,20191101,20190601,117,97
17794986,20190301,20190601,153,90
17794986,20190101,20190601,153,89
17794986,20190501,20190601,152,88
17794986,20190901,20190601,120,101
17794986,20190401,20190601,153,89
17805712,20190101,20190713,50,149
17805712,20190501,20190713,53,149
17805712,20190901,20190713,61,163
17805712,20190801,20190713,60,163
17805712,20190401,20190713,50,150
17805712,20191201,20190713,60,162
17805712,20190601,20190713,53,148
17805712,20190301,20190713,52,149
17805712,20190701,20190713,60,162
17805712,20191101,20190713,60,163
17805712,20191001,20190713,61,163
17814756,20190601,20190717,44,52
17814756,20190201,20190717,43,57
17814756,20191101,20190717,35,87
17814756,20190701,20190717,41,54
17814756,20190301,20190717,43,54
17814756,20190101,20190717,42,54
17814756,20191001,20190717,35,88
17814756,20190901,20190717,36,87
17814756,20190501,20190717,43,52
17814756,20191201,20190717,34,86
17814756,20190801,20190717,36,87
17814756,20190401,20190717,43,53
17820536,20190401,20190513,62,61
17820536,20191201,20190513,187,103
17820536,20190601,20190513,187,102
17820536,20191001,20190513,187,103
17820536,20190201,20190513,63,61
17820536,20190301,20190513,62,62
17820536,20190701,20190513,187,103
17820536,20190101,20190513,63,61
17820536,20190501,20190513,62,61
17820536,20190901,20190513,187,103
17820536,20190801,20190513,187,104
17832328,20191001,20190706,40,145
17832328,20190601,20190706,31,128
17832328,20190701,20190706,40,146
17832328,20191101,20190706,40,146
17832328,20190901,20190706,40,146
17832328,20190801,20190706,40,146
17832328,20191201,20190706,40,146
17832328,20190501,20190706,34,126
17860558,20190801,20190601,41,54
17860558,20191201,20190601,42,55
17860558,20190201,20190601,64,34
17860558,20191001,20190601,42,54
17860558,20190601,20190601,42,54
17860558,20190401,20190601,64,35
17860558,20190901,20190601,42,53
17860558,20190501,20190601,64,35
17860558,20190101,20190601,64,33
17860558,20190701,20190601,41,54
17860558,20191101,20190601,41,54
17860558,20190301,20190601,65,33
17866118,20191201,20190801,147,42
17866118,20190901,20190801,147,42
17866118,20190501,20190801,119,94
17866118,20190101,20190801,119,95
17866118,20190701,20190801,119,95
17866118,20190301,20190801,119,94
17866118,20191101,20190801,148,42
17866118,20190201,20190801,119,94
17866118,20190601,20190801,119,95
17866118,20191001,20190801,147,42
17866118,20190801,20190801,147,42
17866118,20190401,20190801,119,94
17869000,20190601,20190629,125,83
17869000,20191001,20190629,71,150
17869000,20191101,20190629,72,150
17869000,20190701,20190629,71,150
17869000,20190101,20190629,124,83
17869000,20190501,20190629,125,83
17869000,20190901,20190629,72,150
17869000,20190401,20190629,124,83
17869000,20190801,20190629,72,150
17878830,20190701,20190713,77,58
17878830,20191101,20190713,77,58
17878830,20190501,20190713,74,23
17878830,20190901,20190713,76,58
17878830,20190101,20190713,73,24
17878830,20190401,20190713,74,23
17878830,20190801,20190713,77,58
17878830,20190301,20190713,73,22
17878830,20191201,20190713,77,59
17878830,20191001,20190713,77,58
17878830,20190601,20190713,73,22
17878830,20190201,20190713,73,21
17883014,20190401,20190622,49,68
17883014,20191201,20190622,14,131
17883014,20190801,20190622,14,132
17883014,20191001,20190622,14,131
17883014,20190201,20190622,48,68
17883014,20190601,20190622,49,69
17883014,20191101,20190622,14,130
17883014,20190701,20190622,13,131
17883014,20190301,20190622,49,68
17883014,20190101,20190622,51,67
17883014,20190501,20190622,49,68
17883014,20190901,20190622,16,133
17892078,20190901,20190602,130,79
17892078,20190501,20190602,185,90
17892078,20190101,20190602,183,90
17892078,20191201,20190602,130,78
17892078,20190801,20190602,130,79
17892078,20190401,20190602,183,90
17892078,20190301,20190602,184,90
17892078,20190701,20190602,130,79
17892078,20191101,20190602,130,79
17892078,20191001,20190602,130,78
17892078,20190601,20190602,130,79
17892078,20190201,20190602,183,90
17893244,20190301,20190701,148,64
17893244,20190901,20190701,159,75
17893244,20190501,20190701,148,64
17893244,20190801,20190701,160,75
17893244,20190701,20190701,160,75
17893244,20191101,20190701,158,77
17893244,20190601,20190701,148,64
17893244,20191001,20190701,160,78
17893244,20190201,20190701,148,64
17893244,20190401,20190701,148,64
17893244,20190101,20190701,148,64
17893244,20191201,20190701,158,77
17895532,20190201,20190607,123,96
17895532,20190601,20190607,94,106
17895532,20191001,20190607,96,105
17895532,20190301,20190607,122,97
17895532,20190701,20190607,94,106
17895532,20191101,20190607,95,106
17895532,20190101,20190607,122,93
17895532,20190901,20190607,95,106
17895532,20190501,20190607,117,95
17895532,20190801,20190607,95,106
17895532,20191201,20190607,94,106
17895532,20190401,20190607,120,96
17895736,20190601,20190804,295,69
17895736,20190201,20190804,295,69
17895736,20191101,20190804,242,111
17895736,20190701,20190804,294,68
17895736,20190401,20190804,296,68
17895736,20190301,20190804,295,68
17895736,20190801,20190804,241,111
17895736,20191201,20190804,242,111
17895736,20190901,20190804,241,111
17895736,20190501,20190804,295,68
17895736,20190101,20190804,31,126
17895736,20191001,20190804,243,111
17896452,20190201,20190702,29,88
17896452,20190701,20190702,56,152
17896452,20191101,20190702,56,152
17896452,20190301,20190702,29,88
17896452,20190601,20190702,30,88
17896452,20190401,20190702,29,88
17896452,20191201,20190702,56,152
17896452,20190101,20190702,29,88
17896452,20190501,20190702,30,88
17896452,20190901,20190702,56,153
17896452,20190801,20190702,56,152
17896452,20191001,20190702,56,152
17897180,20190901,20190605,146,74
17897180,20190101,20190605,185,90
17897180,20190501,20190605,186,90
17897180,20191101,20190605,146,75
17897180,20190301,20190605,185,90
17897180,20190701,20190605,146,74
17897180,20190801,20190605,146,74
17897180,20190401,20190605,186,90
17897180,20191201,20190605,146,75
17897180,20190601,20190605,146,74
17897180,20191001,20190605,146,74
17897180,20190201,20190605,185,90
17898902,20191201,20190601,116,77
17898902,20191001,20190601,115,78
17898902,20190201,20190601,88,63
17898902,20190601,20190601,116,77
17898902,20190701,20190601,115,78
17898902,20190301,20190601,87,63
17898902,20191101,20190601,116,77
17898902,20190501,20190601,89,64
17898902,20190101,20190601,88,63
17898902,20190901,20190601,115,78
17898902,20190801,20190601,116,77
17898902,20190401,20190601,87,63
17899150,20190801,20190718,115,70
17899150,20191201,20190718,115,71
17899150,20190901,20190718,115,70
17899150,20190501,20190718,105,102
17899150,20190101,20190718,105,102
17899150,20190701,20190718,104,101
17899150,20191101,20190718,115,70
17899150,20190301,20190718,105,102
17899150,20190601,20190718,105,102
17899150,20191001,20190718,115,70
17899150,20190401,20190718,105,102
17899150,20190201,20190718,105,102
17904500,20190201,20190710,73,29
17904500,20190601,20190710,70,28
17904500,20190401,20190710,71,28
17904500,20191201,20190710,80,59
17904500,20190801,20190710,79,59
17904500,20190901,20190710,79,59
17904500,20190501,20190710,71,28
17904500,20190101,20190710,71,30
17904500,20190301,20190710,71,28
17904500,20190701,20190710,80,60
17904500,20191101,20190710,80,59
17904500,20191001,20190710,80,59
17904926,20191001,20190601,110,90
17904926,20191201,20190601,110,92
17904926,20190801,20190601,109,91
17904926,20190401,20190601,43,60
17904926,20190701,20190601,110,91
17904926,20191101,20190601,110,92
17904926,20190301,20190601,44,60
17904926,20190901,20190601,109,91
17904926,20190501,20190601,42,60
17904926,20190101,20190601,44,60
17904926,20190201,20190601,44,60
17904926,20190601,20190601,111,90
17905482,20190101,20190803,48,62
17905482,20191101,20190803,60,51
17905482,20190301,20190803,47,62
17905482,20190701,20190803,49,63
17905482,20190501,20190803,48,62
17905482,20190901,20190803,61,50
17905482,20190201,20190803,47,61
17905482,20191001,20190803,60,51
17905482,20190601,20190803,48,63
17905482,20190401,20190803,47,62
17905482,20191201,20190803,60,51
17905482,20190801,20190803,62,49
17913726,20190401,20190601,114,36
17913726,20191201,20190601,141,51
17913726,20190801,20190601,141,51
17913726,20190201,20190601,70,51
17913726,20191001,20190601,141,51
17913726,20190601,20190601,141,50
17913726,20190301,20190601,114,36
17913726,20191101,20190601,141,50
17913726,20190701,20190601,141,50
17913726,20190901,20190601,141,52
17913726,20190501,20190601,111,37
17913726,20190101,20190601,71,32
17920546,20190101,20190701,58,56
17920546,20190901,20190701,146,79
17920546,20190401,20190701,58,55
17920546,20190801,20190701,147,80
17920546,20190501,20190701,57,56
17920546,20190601,20190701,58,55
17920546,20191201,20190701,145,81
17920546,20190201,20190701,57,56
17920546,20191101,20190701,144,80
17920546,20190701,20190701,147,80
17920546,20190301,20190701,57,54
17920546,20191001,20190701,145,79
17922944,20191201,20190629,65,63
17922944,20190401,20190629,86,61
17922944,20190801,20190629,65,62
17922944,20190501,20190629,87,60
17922944,20190101,20190629,88,59
17922944,20190901,20190629,65,62
17922944,20190201,20190629,87,60
17922944,20190601,20190629,87,60
17922944,20191001,20190629,65,62
17922944,20190701,20190629,65,62
17922944,20190301,20190629,87,60
17922944,20191101,20190629,65,63
17923536,20190101,20190605,96,45
17923536,20190501,20190605,62,32
17923536,20190901,20190605,171,53
17923536,20190401,20190605,62,31
17923536,20190801,20190605,171,53
17923536,20191201,20190605,171,53
17923536,20191101,20190605,171,53
17923536,20190701,20190605,171,53
17923536,20190301,20190605,61,34
17923536,20191001,20190605,171,53
17923536,20190601,20190605,171,53
17923536,20190201,20190605,100,46
17928524,20190301,20190701,115,97
17928524,20191001,20190701,106,81
17928524,20190201,20190701,112,93
17928524,20190601,20190701,115,97
17928524,20190801,20190701,105,82
17928524,20191201,20190701,106,81
17928524,20190101,20190701,114,94
17928524,20190901,20190701,106,82
17928524,20191101,20190701,106,81
17934972,20191201,20190625,132,83
17934972,20190801,20190625,132,83
17934972,20190401,20190625,81,63
17934972,20191001,20190625,132,83
17934972,20190601,20190625,80,62
17934972,20190201,20190625,81,63
17934972,20190701,20190625,132,83
17934972,20191101,20190625,132,83
17934972,20190301,20190625,80,63
17934972,20190901,20190625,133,82
17934972,20190101,20190625,81,62
17934972,20190501,20190625,81,63
17940340,20190801,20190506,145,92
17940340,20190401,20190506,117,92
17940340,20190101,20190506,117,93
17940340,20190501,20190506,117,92
17940340,20191101,20190506,144,92
17940340,20191201,20190506,145,92
17940340,20190901,20190506,144,93
17940340,20190701,20190506,144,93
17940340,20190301,20190506,117,92
17940340,20190201,20190506,117,93
17940340,20191001,20190506,144,92
17940340,20190601,20190506,143,93
17941964,20191101,20190622,229,112
17941964,20190301,20190622,210,109
17941964,20190401,20190622,210,108
17941964,20190801,20190622,229,111
17941964,20191201,20190622,230,113
17941964,20190201,20190622,212,110
17941964,20190601,20190622,211,108
17941964,20191001,20190622,230,111
17941964,20190101,20190622,211,109
17941964,20190901,20190622,230,111
17941964,20190501,20190622,211,108
17941964,20190701,20190622,229,112
17948342,20191101,20190604,115,81
17948342,20190301,20190604,264,123
17948342,20190101,20190604,265,122
17948342,20190901,20190604,116,83
17948342,20190501,20190604,263,123
17948342,20190701,20190604,116,83
17948342,20190601,20190604,116,83
17948342,20190201,20190604,264,123
17948342,20191001,20190604,115,83
17948342,20191201,20190604,115,82
17948342,20190401,20190604,263,123
17948342,20190801,20190604,116,83
17949836,20190701,20190729,216,110
17949836,20190801,20190729,246,100
17949836,20191201,20190729,246,104
17949836,20190401,20190729,217,109
